,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
4086,03/23/2020,gabon,5,1,0,GA,-0.803689,11.609444,0,0,0
4261,03/24/2020,gabon,6,1,0,GA,-0.803689,11.609444,1,0,0
4431,03/25/2020,gabon,6,1,0,GA,-0.803689,11.609444,0,0,0
4614,03/26/2020,gabon,7,1,0,GA,-0.803689,11.609444,1,0,0
4792,03/27/2020,gabon,7,1,0,GA,-0.803689,11.609444,0,0,0
4965,03/28/2020,gabon,7,1,0,GA,-0.803689,11.609444,0,0,0
3917,03/22/2020,gambia,1,0,0,GM,13.443182,-15.310139000000001,1,0,0
4087,03/23/2020,gambia,2,1,0,GM,13.443182,-15.310139000000001,1,0,1
4263,03/24/2020,gambia,3,1,0,GM,13.443182,-15.310139000000001,1,0,0
4432,03/25/2020,gambia,3,1,0,GM,13.443182,-15.310139000000001,0,0,0
4613,03/26/2020,gambia,3,1,0,GM,13.443182,-15.310139000000001,0,0,0
4791,03/27/2020,gambia,3,1,0,GM,13.443182,-15.310139000000001,0,0,0
4966,03/28/2020,gambia,3,1,0,GM,13.443182,-15.310139000000001,0,0,0
3216,03/18/2020,"gambia, the",1,0,0,,,,1,0,0
3396,03/19/2020,"gambia, the",1,0,0,,,,0,0,0
3567,03/20/2020,"gambia, the",1,0,0,,,,0,0,0
3746,03/21/2020,"gambia, the",1,0,0,,,,0,0,0
967,02/26/2020,georgia,1,0,0,GE,42.315407,43.356891999999995,1,0,0
1027,02/27/2020,georgia,1,0,0,GE,42.315407,43.356891999999995,0,0,0
1089,02/28/2020,georgia,1,0,0,GE,42.315407,43.356891999999995,0,0,0
1139,02/29/2020,georgia,1,0,0,GE,42.315407,43.356891999999995,0,0,0
1217,03/01/2020,georgia,3,0,0,GE,42.315407,43.356891999999995,2,0,0
1293,03/02/2020,georgia,3,0,0,GE,42.315407,43.356891999999995,0,0,0
1372,03/03/2020,georgia,3,0,0,GE,42.315407,43.356891999999995,0,0,0
1460,03/04/2020,georgia,3,0,0,GE,42.315407,43.356891999999995,0,0,0
1547,03/05/2020,georgia,4,0,0,GE,42.315407,43.356891999999995,1,0,0
1647,03/06/2020,georgia,4,0,0,GE,42.315407,43.356891999999995,0,0,0
1747,03/07/2020,georgia,4,0,0,GE,42.315407,43.356891999999995,0,0,0
1856,03/08/2020,georgia,13,0,0,GE,42.315407,43.356891999999995,9,0,0
1971,03/09/2020,georgia,15,0,0,GE,42.315407,43.356891999999995,2,0,0
2084,03/10/2020,georgia,15,0,0,GE,42.315407,43.356891999999995,0,0,0
2200,03/11/2020,georgia,24,0,0,GE,42.315407,43.356891999999995,9,0,0
2319,03/12/2020,georgia,24,0,0,GE,42.315407,43.356891999999995,0,0,0
2448,03/13/2020,georgia,25,0,0,GE,42.315407,43.356891999999995,1,0,0
2594,03/14/2020,georgia,30,0,0,GE,42.315407,43.356891999999995,5,0,0
2737,03/15/2020,georgia,33,0,0,GE,42.315407,43.356891999999995,3,0,0
2892,03/16/2020,georgia,33,0,1,GE,42.315407,43.356891999999995,0,1,0
3053,03/17/2020,georgia,34,0,1,GE,42.315407,43.356891999999995,1,0,0
3217,03/18/2020,georgia,38,0,1,GE,42.315407,43.356891999999995,4,0,0
3391,03/19/2020,georgia,40,0,1,GE,42.315407,43.356891999999995,2,0,0
3565,03/20/2020,georgia,43,0,1,GE,42.315407,43.356891999999995,3,0,0
3747,03/21/2020,georgia,49,0,1,GE,42.315407,43.356891999999995,6,0,0
3918,03/22/2020,georgia,54,0,1,GE,42.315407,43.356891999999995,5,0,0
4088,03/23/2020,georgia,61,0,8,GE,42.315407,43.356891999999995,7,7,0
4259,03/24/2020,georgia,70,0,9,GE,42.315407,43.356891999999995,9,1,0
4433,03/25/2020,georgia,75,0,10,GE,42.315407,43.356891999999995,5,1,0
4615,03/26/2020,georgia,79,0,11,GE,42.315407,43.356891999999995,4,1,0
4793,03/27/2020,georgia,83,0,14,GE,42.315407,43.356891999999995,4,3,0
4967,03/28/2020,georgia,90,0,14,GE,42.315407,43.356891999999995,7,0,0
95,01/28/2020,germany,4,0,0,DE,51.165690999999995,10.451526,4,0,0
116,01/29/2020,germany,4,0,0,DE,51.165690999999995,10.451526,0,0,0
135,01/30/2020,germany,4,0,0,DE,51.165690999999995,10.451526,0,0,0
160,01/31/2020,germany,5,0,0,DE,51.165690999999995,10.451526,1,0,0
194,02/01/2020,germany,8,0,0,DE,51.165690999999995,10.451526,3,0,0
221,02/02/2020,germany,10,0,0,DE,51.165690999999995,10.451526,2,0,0
248,02/03/2020,germany,12,0,0,DE,51.165690999999995,10.451526,2,0,0
276,02/04/2020,germany,12,0,0,DE,51.165690999999995,10.451526,0,0,0
299,02/05/2020,germany,12,0,0,DE,51.165690999999995,10.451526,0,0,0
325,02/06/2020,germany,12,0,0,DE,51.165690999999995,10.451526,0,0,0
361,02/07/2020,germany,13,0,0,DE,51.165690999999995,10.451526,1,0,0
390,02/08/2020,germany,13,0,0,DE,51.165690999999995,10.451526,0,0,0
412,02/09/2020,germany,14,0,0,DE,51.165690999999995,10.451526,1,0,0
448,02/10/2020,germany,14,0,0,DE,51.165690999999995,10.451526,0,0,0
477,02/11/2020,germany,16,0,0,DE,51.165690999999995,10.451526,2,0,0
499,02/12/2020,germany,16,0,0,DE,51.165690999999995,10.451526,0,0,0
528,02/13/2020,germany,16,0,1,DE,51.165690999999995,10.451526,0,1,0
565,02/14/2020,germany,16,0,1,DE,51.165690999999995,10.451526,0,0,0
595,02/15/2020,germany,16,0,1,DE,51.165690999999995,10.451526,0,0,0
619,02/16/2020,germany,16,0,1,DE,51.165690999999995,10.451526,0,0,0
652,02/17/2020,germany,16,0,1,DE,51.165690999999995,10.451526,0,0,0
685,02/18/2020,germany,16,0,12,DE,51.165690999999995,10.451526,0,11,0
716,02/19/2020,germany,16,0,12,DE,51.165690999999995,10.451526,0,0,0
742,02/20/2020,germany,16,0,12,DE,51.165690999999995,10.451526,0,0,0
773,02/21/2020,germany,16,0,14,DE,51.165690999999995,10.451526,0,2,0
813,02/22/2020,germany,16,0,14,DE,51.165690999999995,10.451526,0,0,0
839,02/23/2020,germany,16,0,14,DE,51.165690999999995,10.451526,0,0,0
877,02/24/2020,germany,16,0,14,DE,51.165690999999995,10.451526,0,0,0
920,02/25/2020,germany,17,0,14,DE,51.165690999999995,10.451526,1,0,0
968,02/26/2020,germany,27,0,15,DE,51.165690999999995,10.451526,10,1,0
1026,02/27/2020,germany,46,0,16,DE,51.165690999999995,10.451526,19,1,0
1088,02/28/2020,germany,48,0,16,DE,51.165690999999995,10.451526,2,0,0
1152,02/29/2020,germany,79,0,16,DE,51.165690999999995,10.451526,31,0,0
1216,03/01/2020,germany,130,0,16,DE,51.165690999999995,10.451526,51,0,0
1292,03/02/2020,germany,159,0,16,DE,51.165690999999995,10.451526,29,0,0
1371,03/03/2020,germany,196,0,16,DE,51.165690999999995,10.451526,37,0,0
1459,03/04/2020,germany,262,0,16,DE,51.165690999999995,10.451526,66,0,0
1546,03/05/2020,germany,482,0,16,DE,51.165690999999995,10.451526,220,0,0
1646,03/06/2020,germany,670,0,17,DE,51.165690999999995,10.451526,188,1,0
1746,03/07/2020,germany,799,0,18,DE,51.165690999999995,10.451526,129,1,0
1857,03/08/2020,germany,1040,0,18,DE,51.165690999999995,10.451526,241,0,0
1967,03/09/2020,germany,1176,2,18,DE,51.165690999999995,10.451526,136,0,2
2085,03/10/2020,germany,1457,2,18,DE,51.165690999999995,10.451526,281,0,0
2201,03/11/2020,germany,1908,3,25,DE,51.165690999999995,10.451526,451,7,1
2320,03/12/2020,germany,2078,3,25,DE,51.165690999999995,10.451526,170,0,0
2449,03/13/2020,germany,3675,7,46,DE,51.165690999999995,10.451526,1597,21,4
2588,03/14/2020,germany,4585,9,46,DE,51.165690999999995,10.451526,910,0,2
2738,03/15/2020,germany,5795,11,46,DE,51.165690999999995,10.451526,1210,0,2
2893,03/16/2020,germany,7272,17,67,DE,51.165690999999995,10.451526,1477,21,6
3062,03/17/2020,germany,9257,24,67,DE,51.165690999999995,10.451526,1985,0,7
3218,03/18/2020,germany,12327,28,105,DE,51.165690999999995,10.451526,3070,38,4
3392,03/19/2020,germany,15320,44,113,DE,51.165690999999995,10.451526,2993,8,16
3572,03/20/2020,germany,19848,67,180,DE,51.165690999999995,10.451526,4528,67,23
3748,03/21/2020,germany,22213,84,233,DE,51.165690999999995,10.451526,2365,53,17
3919,03/22/2020,germany,24873,94,266,DE,51.165690999999995,10.451526,2660,33,10
4089,03/23/2020,germany,29056,123,453,DE,51.165690999999995,10.451526,4183,187,29
4258,03/24/2020,germany,32986,157,3243,DE,51.165690999999995,10.451526,3930,2790,34
4434,03/25/2020,germany,37323,206,3547,DE,51.165690999999995,10.451526,4337,304,49
4611,03/26/2020,germany,43938,267,5673,DE,51.165690999999995,10.451526,6615,2126,61
4789,03/27/2020,germany,50871,342,6658,DE,51.165690999999995,10.451526,6933,985,75
4968,03/28/2020,germany,57695,433,8481,DE,51.165690999999995,10.451526,6824,1823,91
2589,03/14/2020,ghana,3,0,0,GH,7.946527000000001,-1.0231940000000002,3,0,0
2739,03/15/2020,ghana,6,0,0,GH,7.946527000000001,-1.0231940000000002,3,0,0
2895,03/16/2020,ghana,6,0,0,GH,7.946527000000001,-1.0231940000000002,0,0,0
3055,03/17/2020,ghana,7,0,0,GH,7.946527000000001,-1.0231940000000002,1,0,0
3227,03/18/2020,ghana,7,0,0,GH,7.946527000000001,-1.0231940000000002,0,0,0
3393,03/19/2020,ghana,11,0,0,GH,7.946527000000001,-1.0231940000000002,4,0,0
3571,03/20/2020,ghana,16,0,0,GH,7.946527000000001,-1.0231940000000002,5,0,0
3749,03/21/2020,ghana,19,1,0,GH,7.946527000000001,-1.0231940000000002,3,0,1
3920,03/22/2020,ghana,23,1,0,GH,7.946527000000001,-1.0231940000000002,4,0,0
4090,03/23/2020,ghana,27,2,0,GH,7.946527000000001,-1.0231940000000002,4,0,1
4260,03/24/2020,ghana,53,2,0,GH,7.946527000000001,-1.0231940000000002,26,0,0
4435,03/25/2020,ghana,93,4,0,GH,7.946527000000001,-1.0231940000000002,40,0,2
4610,03/26/2020,ghana,132,4,1,GH,7.946527000000001,-1.0231940000000002,39,1,0
4788,03/27/2020,ghana,137,4,2,GH,7.946527000000001,-1.0231940000000002,5,1,0
4969,03/28/2020,ghana,141,5,2,GH,7.946527000000001,-1.0231940000000002,4,0,1
1458,03/04/2020,gibraltar,1,0,0,GI,36.137741,-5.345374,1,0,0
1545,03/05/2020,gibraltar,1,0,0,GI,36.137741,-5.345374,0,0,0
1645,03/06/2020,gibraltar,1,0,0,GI,36.137741,-5.345374,0,0,0
1745,03/07/2020,gibraltar,1,0,0,GI,36.137741,-5.345374,0,0,0
1858,03/08/2020,gibraltar,1,0,0,GI,36.137741,-5.345374,0,0,0
1968,03/09/2020,gibraltar,1,0,0,GI,36.137741,-5.345374,0,0,0
2076,03/10/2020,gibraltar,1,0,1,GI,36.137741,-5.345374,0,1,0
969,02/26/2020,greece,1,0,0,GR,39.074208,21.824312,1,0,0
1025,02/27/2020,greece,3,0,0,GR,39.074208,21.824312,2,0,0
1087,02/28/2020,greece,4,0,0,GR,39.074208,21.824312,1,0,0
1151,02/29/2020,greece,4,0,0,GR,39.074208,21.824312,0,0,0
1215,03/01/2020,greece,7,0,0,GR,39.074208,21.824312,3,0,0
1291,03/02/2020,greece,7,0,0,GR,39.074208,21.824312,0,0,0
1370,03/03/2020,greece,7,0,0,GR,39.074208,21.824312,0,0,0
1457,03/04/2020,greece,9,0,0,GR,39.074208,21.824312,2,0,0
1507,03/05/2020,greece,31,0,0,GR,39.074208,21.824312,22,0,0
1644,03/06/2020,greece,45,0,0,GR,39.074208,21.824312,14,0,0
1744,03/07/2020,greece,46,0,0,GR,39.074208,21.824312,1,0,0
1859,03/08/2020,greece,73,0,0,GR,39.074208,21.824312,27,0,0
1969,03/09/2020,greece,73,0,0,GR,39.074208,21.824312,0,0,0
2073,03/10/2020,greece,89,0,0,GR,39.074208,21.824312,16,0,0
2202,03/11/2020,greece,99,1,0,GR,39.074208,21.824312,10,0,1
2321,03/12/2020,greece,99,1,0,GR,39.074208,21.824312,0,0,0
2435,03/13/2020,greece,190,1,0,GR,39.074208,21.824312,91,0,0
2590,03/14/2020,greece,228,3,8,GR,39.074208,21.824312,38,8,2
2740,03/15/2020,greece,331,4,8,GR,39.074208,21.824312,103,0,1
2896,03/16/2020,greece,331,4,8,GR,39.074208,21.824312,0,0,0
3056,03/17/2020,greece,387,5,8,GR,39.074208,21.824312,56,0,1
3220,03/18/2020,greece,418,5,8,GR,39.074208,21.824312,31,0,0
3394,03/19/2020,greece,418,6,8,GR,39.074208,21.824312,0,0,1
3573,03/20/2020,greece,495,6,19,GR,39.074208,21.824312,77,11,0
3750,03/21/2020,greece,530,13,19,GR,39.074208,21.824312,35,0,7
3921,03/22/2020,greece,624,15,19,GR,39.074208,21.824312,94,0,2
4091,03/23/2020,greece,695,17,29,GR,39.074208,21.824312,71,10,2
4256,03/24/2020,greece,743,20,29,GR,39.074208,21.824312,48,0,3
4436,03/25/2020,greece,821,22,36,GR,39.074208,21.824312,78,7,2
4609,03/26/2020,greece,892,26,36,GR,39.074208,21.824312,71,0,4
4787,03/27/2020,greece,966,28,52,GR,39.074208,21.824312,74,16,2
4970,03/28/2020,greece,1061,32,52,GR,39.074208,21.824312,95,0,4
2897,03/16/2020,greenland,1,0,0,GL,71.706936,-42.604303,1,0,0
3057,03/17/2020,greenland,1,0,0,GL,71.706936,-42.604303,0,0,0
3221,03/18/2020,greenland,1,0,0,GL,71.706936,-42.604303,0,0,0
3395,03/19/2020,greenland,1,0,0,GL,71.706936,-42.604303,0,0,0
3569,03/20/2020,greenland,1,0,0,GL,71.706936,-42.604303,0,0,0
3752,03/21/2020,greenland,1,0,0,GL,71.706936,-42.604303,0,0,0
3906,03/22/2020,grenada,1,0,0,GD,12.262775999999999,-61.604170999999994,1,0,0
4080,03/23/2020,grenada,1,0,0,GD,12.262775999999999,-61.604170999999994,0,0,0
4246,03/24/2020,grenada,1,0,0,GD,12.262775999999999,-61.604170999999994,0,0,0
4437,03/25/2020,grenada,1,0,0,GD,12.262775999999999,-61.604170999999994,0,0,0
4612,03/26/2020,grenada,7,0,0,GD,12.262775999999999,-61.604170999999994,6,0,0
4773,03/27/2020,grenada,7,0,0,GD,12.262775999999999,-61.604170999999994,0,0,0
4951,03/28/2020,grenada,7,0,0,GD,12.262775999999999,-61.604170999999994,0,0,0
2437,03/13/2020,guadeloupe,1,0,0,GP,16.995971,-62.067641,1,0,0
2591,03/14/2020,guadeloupe,1,0,0,GP,16.995971,-62.067641,0,0,0
2741,03/15/2020,guadeloupe,3,0,0,GP,16.995971,-62.067641,2,0,0
2898,03/16/2020,guadeloupe,6,0,0,GP,16.995971,-62.067641,3,0,0
3058,03/17/2020,guadeloupe,18,0,0,GP,16.995971,-62.067641,12,0,0
3222,03/18/2020,guadeloupe,27,0,0,GP,16.995971,-62.067641,9,0,0
3390,03/19/2020,guadeloupe,33,0,0,GP,16.995971,-62.067641,6,0,0
3568,03/20/2020,guadeloupe,45,0,0,GP,16.995971,-62.067641,12,0,0
3751,03/21/2020,guadeloupe,53,0,0,GP,16.995971,-62.067641,8,0,0
2899,03/16/2020,guam,3,0,0,GU,13.444304,144.793731,3,0,0
3059,03/17/2020,guam,3,0,0,GU,13.444304,144.793731,0,0,0
3223,03/18/2020,guam,3,0,0,GU,13.444304,144.793731,0,0,0
3397,03/19/2020,guam,3,0,0,GU,13.444304,144.793731,0,0,0
3570,03/20/2020,guam,3,0,0,GU,13.444304,144.793731,0,0,0
3733,03/21/2020,guam,3,0,0,GU,13.444304,144.793731,0,0,0
2592,03/14/2020,guatemala,1,0,0,GT,15.783470999999999,-90.23075899999999,1,0,0
2742,03/15/2020,guatemala,1,0,0,GT,15.783470999999999,-90.23075899999999,0,0,0
2900,03/16/2020,guatemala,2,1,0,GT,15.783470999999999,-90.23075899999999,1,0,1
3060,03/17/2020,guatemala,6,1,0,GT,15.783470999999999,-90.23075899999999,4,0,0
3224,03/18/2020,guatemala,6,1,0,GT,15.783470999999999,-90.23075899999999,0,0,0
3381,03/19/2020,guatemala,9,1,0,GT,15.783470999999999,-90.23075899999999,3,0,0
3566,03/20/2020,guatemala,12,1,0,GT,15.783470999999999,-90.23075899999999,3,0,0
3734,03/21/2020,guatemala,17,1,0,GT,15.783470999999999,-90.23075899999999,5,0,0
3902,03/22/2020,guatemala,19,1,0,GT,15.783470999999999,-90.23075899999999,2,0,0
4072,03/23/2020,guatemala,20,1,0,GT,15.783470999999999,-90.23075899999999,1,0,0
4243,03/24/2020,guatemala,21,1,0,GT,15.783470999999999,-90.23075899999999,1,0,0
4425,03/25/2020,guatemala,24,1,4,GT,15.783470999999999,-90.23075899999999,3,4,0
4596,03/26/2020,guatemala,25,1,4,GT,15.783470999999999,-90.23075899999999,1,0,0
4775,03/27/2020,guatemala,28,1,4,GT,15.783470999999999,-90.23075899999999,3,0,0
4971,03/28/2020,guatemala,34,1,10,GT,15.783470999999999,-90.23075899999999,6,6,0
2593,03/14/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,1,0,0
2729,03/15/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
2901,03/16/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
3061,03/17/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
3225,03/18/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
3377,03/19/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
3556,03/20/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
3731,03/21/2020,guernsey,1,0,0,GG,49.465691,-2.5852779999999997,0,0,0
2433,03/13/2020,guinea,1,0,0,GN,9.945587,-9.696645,1,0,0
2580,03/14/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
2725,03/15/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
2884,03/16/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
3046,03/17/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
3226,03/18/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
3366,03/19/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
3552,03/20/2020,guinea,1,0,0,GN,9.945587,-9.696645,0,0,0
3730,03/21/2020,guinea,2,0,0,GN,9.945587,-9.696645,1,0,0
3891,03/22/2020,guinea,2,0,0,GN,9.945587,-9.696645,0,0,0
4061,03/23/2020,guinea,4,0,0,GN,9.945587,-9.696645,2,0,0
4242,03/24/2020,guinea,4,0,0,GN,9.945587,-9.696645,0,0,0
4417,03/25/2020,guinea,4,0,0,GN,9.945587,-9.696645,0,0,0
4597,03/26/2020,guinea,4,0,0,GN,9.945587,-9.696645,0,0,0
4771,03/27/2020,guinea,8,0,0,GN,9.945587,-9.696645,4,0,0
4950,03/28/2020,guinea,8,0,0,GN,9.945587,-9.696645,0,0,0
4416,03/25/2020,guinea-bissau,2,0,0,GW,11.803749,-15.180413,2,0,0
4594,03/26/2020,guinea-bissau,2,0,0,GW,11.803749,-15.180413,0,0,0
4760,03/27/2020,guinea-bissau,2,0,0,GW,11.803749,-15.180413,0,0,0
4948,03/28/2020,guinea-bissau,2,0,0,GW,11.803749,-15.180413,0,0,0
2310,03/12/2020,guyana,1,1,0,GY,4.860416000000001,-58.93018000000001,1,0,1
2432,03/13/2020,guyana,1,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
2577,03/14/2020,guyana,1,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
2724,03/15/2020,guyana,4,1,0,GY,4.860416000000001,-58.93018000000001,3,0,0
2885,03/16/2020,guyana,4,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
3043,03/17/2020,guyana,7,1,0,GY,4.860416000000001,-58.93018000000001,3,0,0
3211,03/18/2020,guyana,7,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
3358,03/19/2020,guyana,7,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
3551,03/20/2020,guyana,7,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
3711,03/21/2020,guyana,7,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
3883,03/22/2020,guyana,18,1,0,GY,4.860416000000001,-58.93018000000001,11,0,0
4053,03/23/2020,guyana,20,1,0,GY,4.860416000000001,-58.93018000000001,2,0,0
4223,03/24/2020,guyana,20,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
4397,03/25/2020,guyana,20,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
4593,03/26/2020,guyana,20,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
4752,03/27/2020,guyana,20,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
4929,03/28/2020,guyana,20,1,0,GY,4.860416000000001,-58.93018000000001,0,0,0
3532,03/20/2020,haiti,2,0,0,HT,18.971187,-72.28521500000001,2,0,0
3712,03/21/2020,haiti,2,0,0,HT,18.971187,-72.28521500000001,0,0,0
3884,03/22/2020,haiti,2,0,0,HT,18.971187,-72.28521500000001,0,0,0
4054,03/23/2020,haiti,6,0,0,HT,18.971187,-72.28521500000001,4,0,0
4224,03/24/2020,haiti,7,0,0,HT,18.971187,-72.28521500000001,1,0,0
4398,03/25/2020,haiti,8,0,0,HT,18.971187,-72.28521500000001,1,0,0
4574,03/26/2020,haiti,8,0,0,HT,18.971187,-72.28521500000001,0,0,0
4753,03/27/2020,haiti,8,0,0,HT,18.971187,-72.28521500000001,0,0,0
4930,03/28/2020,haiti,8,0,0,HT,18.971187,-72.28521500000001,0,0,0
2072,03/10/2020,holy see,1,0,0,,,,1,0,0
2191,03/11/2020,holy see,1,0,0,,,,0,0,0
2308,03/12/2020,holy see,1,0,0,,,,0,0,0
2431,03/13/2020,holy see,1,0,0,,,,0,0,0
2576,03/14/2020,holy see,1,0,0,,,,0,0,0
2709,03/15/2020,holy see,1,0,0,,,,0,0,0
2882,03/16/2020,holy see,1,0,0,,,,0,0,0
3042,03/17/2020,holy see,1,0,0,,,,0,0,0
3207,03/18/2020,holy see,1,0,0,,,,0,0,0
3359,03/19/2020,holy see,1,0,0,,,,0,0,0
3533,03/20/2020,holy see,1,0,0,,,,0,0,0
3713,03/21/2020,holy see,1,0,0,,,,0,0,0
3885,03/22/2020,holy see,1,0,0,,,,0,0,0
4055,03/23/2020,holy see,1,0,0,,,,0,0,0
4225,03/24/2020,holy see,4,0,0,,,,3,0,0
4399,03/25/2020,holy see,4,0,0,,,,0,0,0
4575,03/26/2020,holy see,4,0,0,,,,0,0,0
4754,03/27/2020,holy see,4,0,0,,,,0,0,0
4931,03/28/2020,holy see,6,0,0,,,,2,0,0
2193,03/11/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,2,0,0
2307,03/12/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,0,0,0
2430,03/13/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,0,0,0
2561,03/14/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,0,0,0
2710,03/15/2020,honduras,3,0,0,HN,15.199998999999998,-86.241905,1,0,0
2872,03/16/2020,honduras,6,0,0,HN,15.199998999999998,-86.241905,3,0,0
3025,03/17/2020,honduras,8,0,0,HN,15.199998999999998,-86.241905,2,0,0
3206,03/18/2020,honduras,9,0,0,HN,15.199998999999998,-86.241905,1,0,0
3360,03/19/2020,honduras,12,0,0,HN,15.199998999999998,-86.241905,3,0,0
3534,03/20/2020,honduras,24,0,0,HN,15.199998999999998,-86.241905,12,0,0
3714,03/21/2020,honduras,24,0,0,HN,15.199998999999998,-86.241905,0,0,0
3886,03/22/2020,honduras,26,0,0,HN,15.199998999999998,-86.241905,2,0,0
4056,03/23/2020,honduras,27,0,0,HN,15.199998999999998,-86.241905,1,0,0
4226,03/24/2020,honduras,30,0,0,HN,15.199998999999998,-86.241905,3,0,0
4400,03/25/2020,honduras,36,0,0,HN,15.199998999999998,-86.241905,6,0,0
4576,03/26/2020,honduras,52,1,0,HN,15.199998999999998,-86.241905,16,0,1
4755,03/27/2020,honduras,68,1,0,HN,15.199998999999998,-86.241905,16,0,0
4932,03/28/2020,honduras,95,1,3,HN,15.199998999999998,-86.241905,27,3,0
0,01/22/2020,hong kong,0,0,0,HK,22.396428,114.10949699999999,0,0,0
19,01/23/2020,hong kong,2,0,0,HK,22.396428,114.10949699999999,2,0,0
32,01/24/2020,hong kong,2,0,0,HK,22.396428,114.10949699999999,0,0,0
46,01/25/2020,hong kong,5,0,0,HK,22.396428,114.10949699999999,3,0,0
59,01/26/2020,hong kong,8,0,0,HK,22.396428,114.10949699999999,3,0,0
81,01/27/2020,hong kong,8,0,0,HK,22.396428,114.10949699999999,0,0,0
94,01/28/2020,hong kong,8,0,0,HK,22.396428,114.10949699999999,0,0,0
117,01/29/2020,hong kong,10,0,0,HK,22.396428,114.10949699999999,2,0,0
134,01/30/2020,hong kong,10,0,0,HK,22.396428,114.10949699999999,0,0,0
167,01/31/2020,hong kong,12,0,0,HK,22.396428,114.10949699999999,2,0,0
189,02/01/2020,hong kong,13,0,0,HK,22.396428,114.10949699999999,1,0,0
216,02/02/2020,hong kong,15,0,0,HK,22.396428,114.10949699999999,2,0,0
243,02/03/2020,hong kong,15,0,0,HK,22.396428,114.10949699999999,0,0,0
271,02/04/2020,hong kong,17,1,0,HK,22.396428,114.10949699999999,2,0,1
300,02/05/2020,hong kong,21,1,0,HK,22.396428,114.10949699999999,4,0,0
332,02/06/2020,hong kong,24,1,0,HK,22.396428,114.10949699999999,3,0,0
356,02/07/2020,hong kong,25,1,0,HK,22.396428,114.10949699999999,1,0,0
385,02/08/2020,hong kong,26,1,0,HK,22.396428,114.10949699999999,1,0,0
419,02/09/2020,hong kong,29,1,0,HK,22.396428,114.10949699999999,3,0,0
443,02/10/2020,hong kong,38,1,0,HK,22.396428,114.10949699999999,9,0,0
472,02/11/2020,hong kong,49,1,0,HK,22.396428,114.10949699999999,11,0,0
506,02/12/2020,hong kong,50,1,1,HK,22.396428,114.10949699999999,1,1,0
535,02/13/2020,hong kong,53,1,1,HK,22.396428,114.10949699999999,3,0,0
560,02/14/2020,hong kong,56,1,1,HK,22.396428,114.10949699999999,3,0,0
590,02/15/2020,hong kong,56,1,1,HK,22.396428,114.10949699999999,0,0,0
620,02/16/2020,hong kong,57,1,2,HK,22.396428,114.10949699999999,1,1,0
650,02/17/2020,hong kong,60,1,2,HK,22.396428,114.10949699999999,3,0,0
680,02/18/2020,hong kong,62,1,2,HK,22.396428,114.10949699999999,2,0,0
710,02/19/2020,hong kong,63,2,5,HK,22.396428,114.10949699999999,1,3,1
741,02/20/2020,hong kong,68,2,6,HK,22.396428,114.10949699999999,5,1,0
